filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
25_1_2_315.wav,0.431340933,0.030209282,1735.207024,1521.005299,3081.988324,0.142020089,-350.4240112,81.96089172,-17.14061928,18.65974236,-12.14210033,10.19584942,-3.722416162,5.258890152,-6.750493526,4.601917744,-8.545226097,-2.372876406,-4.518051147,-3.565898895,-8.422751427,8.049975395,-6.720262527,2.75744319,-4.641314983,0.060202524,female
25_1_2_316.wav,0.391068757,0.021890881,1804.793575,1567.517371,3365.282012,0.146043731,-350.649231,81.05374908,-5.747804165,31.85916138,-4.110267639,-1.129490137,-11.65816402,8.849135399,-12.19161415,1.391610622,-6.177772999,-0.722356558,-4.866612434,-3.089063406,-5.769576073,5.222894669,-8.487238884,1.601569533,-3.183604479,-0.423101366,female
25_1_2_32.wav,0.398078829,0.041929491,2043.053046,1555.680128,3616.819853,0.177452895,-248.8615875,70.00144196,-25.11377907,22.94906807,-22.56022072,7.102181435,-16.03985405,5.922650814,-15.51370239,0.120656349,-15.56896114,-2.144298553,-10.41337681,-1.4259547,-9.411755562,12.45440292,-9.14927578,5.585949898,-6.919578552,0.66019702,female
25_1_2_33.wav,0.487387568,0.013771195,1668.348703,1516.023404,3005.770597,0.12660356,-443.1748962,57.36263657,3.477023125,21.5353756,1.847042799,14.44872189,5.168815136,10.0548172,-1.634521484,5.993839741,-3.491666555,0.817571282,-0.985441029,1.942972064,-5.064245224,4.245001793,1.119009495,1.932197213,-0.666004777,3.025618792,female
25_1_2_34.wav,0.395564854,0.018183773,2119.011609,1420.929006,3489.397321,0.184361049,-385.387146,47.42290497,-30.2768116,56.4075737,-8.867058754,19.83239746,1.252441764,12.026824,2.455181599,1.502424479,-6.215085506,-3.511870146,-5.034194946,1.26973033,-7.8865695,6.140014172,-1.59086597,3.352650881,1.235491872,2.263082981,female
25_1_2_35.wav,0.456945807,0.016278576,2944.188615,1533.578362,4420.148026,0.316606702,-505.0386047,13.88630867,-11.10877132,19.27066994,-8.547161102,11.4630394,-2.070621967,4.535981655,1.40946126,6.165606499,-4.266572952,-1.479038596,-4.995544434,4.879881382,-5.119047165,4.79160881,-3.421637297,5.565841675,-5.517641068,1.480901003,female
25_1_2_36.wav,0.28406778,0.050828073,1959.680564,1593.49741,3558.636676,0.137555804,-220.5238037,72.46541595,-37.91921234,30.45556641,-16.69015121,0.308660954,-15.3881216,-7.05188036,-13.78938007,3.359391212,-9.956989288,-12.27270603,-13.32050705,11.72408199,-12.74215412,6.972792625,-4.792812347,-0.214744911,-9.727321625,1.829868913,female
25_1_2_37.wav,0.417186588,0.033402082,1590.710841,1423.677472,2712.826236,0.132104224,-349.7279968,80.5621109,-1.373540878,14.14094448,-0.517715633,8.823087692,-6.795845985,3.035339594,-4.956234455,9.858545303,-9.915236473,-4.770535946,-10.48730373,3.245729208,-5.85823822,4.284296989,-2.914978266,4.501860142,-5.583027363,-0.004692853,female
25_1_2_38.wav,0.392493814,0.031447377,1734.766607,1463.314266,3088.427198,0.136600704,-315.6208801,88.55356598,-11.30370998,11.67527866,-14.20476723,12.75745678,-7.49382925,0.294050515,-10.50693607,7.376739025,-8.994082451,-9.037564278,-10.2521162,4.039350986,-4.928952694,4.128880024,-4.270151615,4.088500023,-8.082899094,0.920364201,female
25_1_2_39.wav,0.467793584,0.012082022,1777.776973,1457.460253,3123.45467,0.159925524,-525.1308594,65.14081573,-7.795621872,28.42226601,6.971213341,3.293299675,-6.584477425,-2.69116807,-2.735104799,1.487209558,-7.612461567,-8.594801903,-5.759572506,0.316242069,-5.931754589,2.64743495,-5.04064846,0.758357048,-1.99292326,0.440200776,female
25_1_2_41.wav,0.484916389,0.023961604,1849.785148,1502.083135,3448.542668,0.153850849,-403.6902161,70.15747833,-19.43977547,11.09839821,-17.27055168,-7.69923687,-22.57722855,1.265045166,-13.83714104,-6.854717731,-7.063005924,-6.977871418,-1.744707704,-5.764670849,-21.45900345,0.644906998,-12.33230972,-0.845362544,-12.33954525,3.107042789,female
25_1_2_410.wav,0.375654042,0.039461233,1695.28585,1479.335891,3162.828947,0.140003084,-307.0361328,81.19150543,-19.74703598,14.36211586,-29.65486717,-4.178919315,-24.18214417,-9.799350739,-15.86092377,-3.047239065,-8.462542534,-7.847197056,5.717775345,-9.443432808,-20.80341721,-5.677575588,-13.62384892,-1.007163882,-14.25976849,-2.913775206,female
25_1_2_411.wav,0.355186164,0.035745341,1678.9947,1459.262459,3044.161184,0.130437911,-346.5994568,63.08916092,-20.7830677,16.83295441,-21.21123505,-9.115312576,-20.78284645,-3.197685719,-20.34002113,2.587040424,-5.731767178,-4.190948963,3.142779112,-5.663222313,-21.26930046,-0.668000579,-10.62442875,-3.208837509,-10.61666679,3.038476467,female
25_1_2_412.wav,0.386865526,0.017355289,1440.528075,1049.038308,2484.950658,0.146844161,-433.8803101,53.46648788,-13.99693584,1.682851911,-19.53273582,-0.63100183,-18.09603119,5.103789806,-12.37419605,5.939666271,-8.351652145,-0.914966941,4.607769966,-3.334360838,-13.75854778,-5.215817928,-7.652217388,-0.430446744,-8.788996696,1.718192339,female
25_1_2_413.wav,0.259311169,0.039263669,1815.904343,1249.379382,3100.575658,0.145538651,-368.4723206,55.53660965,-32.94630814,8.113877296,-19.86364555,-6.937402248,-20.69740105,0.162843779,-11.72095776,-1.552800536,-4.503658772,-9.511040688,5.806390762,-8.262095451,-18.878088,-4.659127712,-10.6424036,1.197262287,-12.91405392,1.157280564,female
25_1_2_414.wav,0.252637953,0.031541243,1268.148354,1039.978457,2322.039474,0.107750822,-394.2995605,53.41432953,-7.421634674,20.62794304,-16.30823898,-10.57066536,-21.79710197,-5.130609035,-16.0718956,-2.239821196,-5.487188816,-7.911915779,0.721250057,-5.206213951,-16.4650631,0.022917315,-10.66347885,-0.525747538,-10.37338066,-0.242039084,female
25_1_2_415.wav,0.367320657,0.030982183,2068.812963,1499.694111,3578.536184,0.208891859,-283.5264282,84.36224365,-29.51722145,6.798411846,-25.12411308,-4.778921127,-30.01241302,6.049229622,-20.81258774,1.894440174,-9.600534439,-11.22811604,4.52541399,-6.791592598,-28.84605026,-2.947444916,-16.86735153,2.905139685,-16.13071442,2.76735878,female
25_1_2_416.wav,0.28727147,0.033612061,2006.536608,1213.492384,3263.240132,0.184508635,-384.9890747,32.42108536,-37.22537613,14.14154625,-12.71954632,-8.449709892,-19.32500839,5.570684433,-14.20792198,-5.458684444,-4.749413967,-2.922806978,6.631242275,-3.718667746,-22.47863388,2.9244349,-9.491793633,1.573034406,-9.855689049,0.517281353,female
25_1_2_417.wav,0.352069855,0.029123893,1913.179882,1283.987553,3171.957237,0.168364515,-358.2203064,65.73290253,-31.26224327,35.67164993,-20.74640274,-18.1397171,-21.45454407,6.635285854,-22.37305641,-9.63297081,-4.175997257,-3.57523489,3.8918612,-5.72187233,-25.52287674,5.222197056,-12.57919788,-0.847129047,-10.47366047,-1.897030473,female
25_1_2_418.wav,0.250620395,0.013034825,1247.412314,858.9240424,2052.796053,0.110562294,-508.2984314,35.82404327,-16.84933662,0.053411946,-8.515276909,-1.134789109,-10.76756382,3.958013058,-8.01172924,-0.387871474,-5.858205795,-2.51495266,1.76924324,-2.229670525,-13.12366486,0.512449205,-7.098644257,1.395170212,-5.473599434,-0.497826338,female
25_1_2_419.wav,0.412039459,0.026415152,2227.666582,1387.334505,3589.496528,0.219710286,-399.0729675,23.92308426,-17.840065,9.035788536,-16.12232208,-4.779723644,-14.48301888,3.046199322,-18.19672775,9.304376602,-7.494591713,-1.743322968,-2.885124445,1.09847188,-11.48193264,-6.235629082,-8.560700417,6.568315983,-13.37514114,0.689200759,female
25_1_2_42.wav,0.464474201,0.023091592,1947.050633,1557.26206,3510.653409,0.168196245,-421.6672668,80.80741119,-14.18111801,10.18774033,-17.27954102,-5.367557049,-15.6813879,2.037431479,-9.443007469,-5.466271877,-2.387877464,-6.319070816,-2.803947449,-1.036689401,-19.40249443,2.748872042,-11.48898697,-3.152296305,-5.647451401,0.439736187,female
25_1_2_420.wav,0.283547521,0.024578158,2052.285265,1346.205583,3374.392361,0.182156033,-364.6377563,50.12843323,-20.11417389,24.64331627,-14.17889786,-13.52114773,-13.67435837,3.546513081,-23.51891518,5.829202652,-5.28901577,-7.98505497,-3.720747232,0.107607231,-14.68036461,-7.823300362,-9.03636837,5.632696629,-13.601264,-3.337797642,female
25_1_2_43.wav,0.470046014,0.017073516,1293.886981,1290.283897,2406.935307,0.09592585,-420.1747437,125.9511795,-26.44264221,2.426506996,-21.76035881,0.742933035,-8.360479355,-1.073326468,-9.553269386,-2.601007462,-2.756096125,-9.642585754,-1.268028498,-1.898349166,-18.66901779,-1.412760019,-9.347784996,-5.656804562,-4.434519291,0.194194108,female
25_1_2_44.wav,0.319872826,0.044350173,2002.653713,1560.551006,3604.137074,0.17697421,-270.6481018,63.86567688,-36.76875687,24.04047966,-25.80589485,-20.73849678,-32.07965851,-2.439079285,-22.25758743,-7.957307339,-6.888036728,-11.7836647,2.118090153,-6.578906059,-32.55658722,0.608586252,-11.31066799,1.740886688,-19.22237968,-2.396168709,female
25_1_2_45.wav,0.448597938,0.013627804,1923.420725,1510.277396,3393.554688,0.168229537,-415.3308716,88.65534973,-10.53811646,13.07701778,-11.63403034,-5.078160286,-21.05023384,4.306834698,-15.74664021,-1.446793079,-9.652115822,-7.873146534,-1.929288745,-0.003718474,-19.73532867,-3.25567317,-7.666069031,0.071128853,-12.49102497,-2.319641352,female
25_1_2_46.wav,0.442387551,0.02983311,1789.907175,1421.259625,3083.964646,0.160659328,-379.5651855,76.57524109,-39.54239273,11.75009251,-9.622406006,-7.165514946,-16.18112946,9.943766594,-4.737121105,-6.915921211,-7.824454308,-2.420948744,-2.349292278,-9.974826813,-23.95590591,4.243630886,-11.27714157,-4.731620789,-5.020740032,2.293319702,female
25_1_2_47.wav,0.438689619,0.029265549,1569.144667,1424.04536,2954.150884,0.111722696,-363.6454773,91.8865509,-29.90300751,16.35514259,-22.22854614,-9.567119598,-14.63996792,-2.539852381,-10.179286,-3.974799156,-6.074383259,-13.07109833,-0.114218049,-4.296058655,-24.67976189,-0.32205224,-8.490988731,-3.880997896,-9.183643341,1.302310824,female
25_1_2_48.wav,0.396306992,0.027982792,2472.971308,1632.846489,4251.893939,0.236767085,-326.7507629,49.01071167,-14.75720119,13.1877861,-20.66337013,-9.305271149,-29.1168251,9.259274483,-21.44419861,1.018751144,-5.742230892,-10.21399498,1.797335863,-7.279992104,-25.10580826,0.405960619,-12.0595026,2.244217396,-16.47733688,1.730652332,female
25_1_2_49.wav,0.44052586,0.028976729,1599.436706,1436.228744,2920.723684,0.13047903,-393.2032471,75.51634216,-17.21302223,6.706624031,-20.73426056,-6.774656296,-17.16591835,-4.616112709,-11.65326977,-4.932704449,-11.03775024,-4.931334019,-2.316210032,-5.25339365,-21.10026932,-4.914795876,-5.295443058,1.308689117,-10.25850677,1.325709581,female
25_1_2_51.wav,0.282438993,0.032960698,2048.052766,1335.927285,3440.707237,0.163456003,-390.6943665,62.36395645,-2.534407616,13.49153996,-6.912239075,5.383181095,-15.90845871,-1.342852354,-15.86052418,2.136294842,-5.757450104,-6.923106194,-3.670000315,1.256312728,-7.037172794,3.750896931,-6.558493614,-2.409621477,-9.698451996,-1.741422176,female
25_1_2_510.wav,0.432031631,0.036262725,1894.845588,1473.126915,3221.957237,0.167161801,-341.5648499,73.45527649,-0.328830272,22.60929298,-2.351772547,9.960566521,-10.24725056,-0.741655588,-14.857337,7.171404839,-8.232563972,-2.880558729,-6.303660393,3.392246723,-7.9523592,3.11223793,-5.360640049,1.075576663,-9.280057907,0.944019973,female
25_1_2_511.wav,0.396553963,0.042185608,2279.762092,1519.494539,3869.572368,0.187685033,-325.7784729,34.95108414,-11.10068893,41.12746048,-7.912771225,1.3361727,-10.80990219,-1.959575415,-18.97154808,4.15426302,-2.526697874,-3.45127058,-6.800344944,10.91725063,-9.112697601,2.829120159,-4.795362473,3.207343817,-11.06572628,2.203148842,female
25_1_2_512.wav,0.358300149,0.060918219,2049.530642,1518.539358,3532.154605,0.180746299,-258.2228088,68.97359467,-1.656745553,35.00947571,-10.64587593,4.761883736,-18.07854843,-10.13222122,-28.48423576,-2.329881907,-7.790821552,-12.13193226,-9.899048805,5.816044331,-15.44470882,-0.183769673,-10.17267799,-3.383410931,-12.85700703,0.142731294,female
25_1_2_513.wav,0.287809342,0.048992302,1646.282269,1414.62303,3031.332237,0.115522204,-368.5874634,47.31007767,9.192088127,17.99113083,-3.126037359,6.781237125,-13.62428284,-3.633627892,-23.34906387,4.089641094,-7.990018368,-4.969151974,-7.177687645,2.100135565,-10.78341007,3.798076868,-6.804269791,-1.415777802,-9.15967083,-0.960741043,female
25_1_2_52.wav,0.301928312,0.070146695,2207.081856,1686.00081,3922.039474,0.181306538,-226.8744507,57.46101379,-21.18746185,8.607428551,-14.77597141,4.889252186,-20.51363754,-6.225345135,-20.8601532,7.164950848,-8.149679184,-5.696360588,-10.29801369,0.849649906,-11.56989479,6.590425014,-11.79460621,0.090735748,-15.3764286,-1.846732736,female
25_1_2_53.wav,0.484170377,0.035178553,1383.160369,1364.90629,2688.486842,0.117310855,-369.9076843,70.1180954,0.169388294,22.26210213,-10.21999168,6.92950964,-9.543251991,6.234291553,-7.168207169,2.088018894,-5.560269356,-5.978219509,-3.488626242,-4.218824863,-0.974436402,3.891056776,-5.383731365,3.303546667,-9.242757797,-1.028723836,female
25_1_2_54.wav,0.38409397,0.035067338,1723.487267,1266.06946,2830.427632,0.153834293,-386.9764404,42.95925903,-8.888154984,8.761138916,-5.622582912,4.676662922,-11.21770763,-0.070173927,-13.10486221,7.563206673,-7.286913872,-3.199150324,-6.154345036,3.094669342,-6.261443615,1.117205024,-7.668259144,2.975900173,-7.951332569,3.835440636,female
25_1_2_55.wav,0.295149326,0.03170941,1623.697936,1144.400935,2777.220395,0.140033923,-422.8974609,50.76980972,-9.46603775,-0.371463448,-7.075953484,4.430523872,-13.70231247,-1.557900548,-9.166542053,3.823485136,-8.226023674,-2.621082544,-3.424043417,-1.917702436,-6.446968079,4.649163723,-6.390264511,2.447728157,-7.900403023,-3.141778469,female
25_1_2_56.wav,0.31453681,0.0368433,1449.129678,1095.520037,2380.427632,0.121427837,-406.5863037,73.18466187,5.836059093,9.370343208,-8.001356125,6.745404243,-5.548634529,-7.30343008,-11.82610893,5.527293682,-10.67437458,-8.730986595,-7.151786804,-2.754670143,-5.752278328,3.455269575,-7.633439541,0.004250657,-9.182641029,-1.032536745,female
25_1_2_57.wav,0.298273534,0.060026314,1739.930641,1457.621938,3098.601974,0.124686472,-259.45401,81.34622955,-21.77490807,13.72229767,-12.7523365,-17.44093132,-26.55827332,-2.741688728,-16.77920341,6.216248989,-12.73355293,-5.958076477,-7.457303524,-0.280044883,-15.95571136,4.721953869,-10.37815666,-4.731690884,-10.61057854,3.248712778,female
25_1_2_58.wav,0.321177602,0.050029911,1371.94603,1375.980408,2497.615132,0.093020148,-298.32547,111.0215683,-9.261173248,23.54476738,-7.057596684,2.383618355,-9.331035614,-1.62718904,-12.75408363,5.345886707,-8.920467377,-12.13021946,-2.018840551,-6.580452919,-10.77153683,4.73705864,-6.14231205,-0.011090871,-11.56428337,1.88536799,female
25_1_2_59.wav,0.327953845,0.060539156,2121.708726,1640.432867,3883.223684,0.166719778,-268.1581726,55.79679871,-7.754322052,19.30568504,-17.70474434,18.02751732,-16.34976578,-4.601362228,-13.71275139,10.78919601,-9.550280571,-5.981601238,-10.3307848,-0.202585608,-10.94209385,6.15173912,-9.385092735,3.518198729,-8.692033768,2.438557148,female
25_1_2_61.wav,0.341075301,0.039735999,1878.763501,1419.752919,3453.125,0.143559827,-385.0844421,37.40148163,-9.645776749,12.83367348,-5.557816505,5.358114243,-13.21673489,-0.046315927,-4.783093452,6.307068348,-10.07269764,-1.908473015,-4.137197495,2.455429554,-9.43415451,5.326878548,-5.143568516,3.411986113,-2.972667933,-0.107310362,female
25_1_2_62.wav,0.284999907,0.084906526,2068.331113,1684.118218,4011.775362,0.152598505,-181.8638306,55.49518204,-21.74488258,34.89682388,-37.53717422,-5.594741821,-38.77851868,-13.46030712,-18.94602776,-7.098078251,-7.607323647,-17.88618851,-10.56019115,-3.844131231,-19.12967682,6.893815517,-20.20426559,4.491929054,-10.5715971,0.61571008,female
25_1_2_63.wav,0.359309405,0.044004194,1823.519575,1530.908411,3379.590851,0.135857966,-355.111908,42.13540649,-16.30519295,4.45596838,-0.378139585,0.808387339,-23.23027039,3.536020279,-4.728335857,4.389577866,-14.93549538,-6.859948158,-9.483034134,1.769939423,-12.86978149,0.930069685,-5.019539833,0.723282635,-6.881940842,3.745439291,female
25_1_2_64.wav,0.26862672,0.071243249,1807.15034,1730.841217,3656.89433,0.127537049,-252.2693939,64.9386673,-1.325463414,29.64398956,-13.84653473,-10.06516552,-29.38004875,-0.250189513,-25.0910511,-1.10204649,-16.28652,-11.49079227,-14.55802727,-4.093084335,-18.76496124,0.848648548,-12.72598743,-1.389381051,-8.944041252,-0.118496716,female
25_1_2_65.wav,0.404051632,0.066495039,1680.856325,1454.299226,2949.919872,0.1326873,-211.9239502,99.20555115,-33.43402863,-5.441387177,-19.52493286,-3.388602257,-38.12692642,-6.604875565,-14.60079288,-2.462364674,-23.07156372,-15.76618671,-9.297243118,-8.872076988,-27.3949604,-4.8999753,-10.6660347,5.193214417,-19.2648716,4.482623577,female
25_1_2_66.wav,0.262153834,0.049992051,2018.496211,1561.384508,3659.058989,0.141903309,-368.8264465,34.50702667,12.34932137,21.46653938,-16.48610115,2.823404789,-15.95917225,-5.430633068,-11.94426155,-1.461841345,-11.75741577,-11.24366188,-6.045388699,-3.751862288,-10.68311787,-2.537102461,-12.18345642,4.478786469,-8.2029953,3.777151346,female
25_1_2_67.wav,0.458125353,0.044842545,2255.336241,1494.697453,3724.728954,0.200045839,-335.0580444,28.96504021,-1.102724314,24.63118553,-10.82925606,2.810398102,-16.15335274,5.296415806,-16.12210083,4.30661869,-12.89058495,-4.600935459,-5.584452152,3.770890951,-10.84119129,2.472827673,-9.784216881,3.507539511,-7.646097183,1.505178928,female
25_1_2_68.wav,0.296224117,0.061757781,2637.448742,1561.813421,4282.648026,0.257935855,-278.0603333,44.34012222,-22.80988693,1.949522018,-14.36805439,-4.968754292,-28.24925041,-0.304287314,-16.37651062,4.377025604,-18.83283234,-8.883214951,-15.03197479,-5.353863716,-17.17994499,-3.811992884,-11.76660919,1.691014528,-13.02056694,4.392407417,female
25_1_2_69.wav,0.239424005,0.036915667,2039.294032,1172.249934,3287.872024,0.171619234,-429.7665405,38.47663116,-5.33464241,16.38113594,-17.20966148,-6.987113953,-16.931633,-4.886557579,-12.39438725,-5.782261372,-8.355243683,-13.49812126,-6.897034168,-4.047562599,-13.10094833,1.572608352,-10.885252,1.057141066,-6.314869881,-0.721490324,female
27_1_1_11.wav,0.451543123,0.025641354,2325.475543,1871.806394,4462.993421,0.189735814,-407.0359497,60.50864029,5.507734776,2.498207092,-12.50496864,11.12349129,-18.38932228,1.731803536,-4.681630135,6.558867455,-12.65448856,3.347384453,-3.618574619,1.418930054,-6.070381165,3.370124817,-5.576978207,2.672861338,-8.054602623,4.566713333,female
27_1_1_110.wav,0.410063833,0.030764569,1916.139494,1940.818197,4310.399866,0.106865339,-324.0521851,74.58544922,21.47753716,16.69326973,-13.45387936,14.08700943,-18.77283859,9.515211105,-10.18655014,3.329517603,-16.02178574,3.594869375,-7.714280605,3.480408669,-10.55572796,2.053591013,-8.457811356,1.570096731,-11.70906448,4.882977009,female
27_1_1_111.wav,0.392101347,0.022895847,1316.399478,1378.477035,2501.932124,0.083774362,-412.8149414,109.2108002,29.8373394,7.517742157,-15.17405415,7.465474606,-8.669364929,12.49534798,-1.49276042,2.565118313,-12.88842106,0.011371817,-6.309588909,1.014127374,-8.439886093,-0.345797539,-9.348321915,3.075561285,-6.492278576,2.007328987,female
27_1_1_112.wav,0.331143916,0.033913758,2106.305695,1827.400936,4124.411962,0.154674899,-302.2787476,64.62677765,20.94132423,24.56616974,-19.42883492,10.79375648,-20.12494087,6.719211578,-18.2651825,8.464323044,-17.97265816,-1.805356622,-2.361591816,7.424660206,-8.295829773,4.807221889,-11.05909348,8.717464447,-15.83245754,5.459483147,female
27_1_1_113.wav,0.468268394,0.018004209,1917.809936,1942.73027,4144.321237,0.09905809,-359.1628723,77.43234253,16.88713646,11.97138214,-4.564678669,15.13701916,-14.85791016,9.887955666,-3.341884136,9.502674103,-16.62705612,1.599913359,-3.932353258,5.452896118,-9.790206909,2.979380369,-5.960636139,4.303371429,-8.179668427,5.318413734,female
27_1_1_114.wav,0.332274735,0.029052773,2524.499826,1874.852122,4678.175403,0.207089004,-371.2992249,46.85409164,16.96650314,5.762190819,-11.80708027,8.198415756,-16.58046722,8.27634716,-8.372688293,0.029395072,-16.19880104,7.683840752,-4.029400349,1.00750196,-6.229617596,0.056537412,-4.846648693,5.155833721,-9.629076004,8.706713676,female
27_1_1_115.wav,0.373631835,0.027619967,2521.739675,1737.542328,4513.131649,0.216402094,-365.6076355,18.24180794,22.99420357,24.01131821,-13.28973007,13.60470867,-20.72463989,8.536740303,-14.65067863,11.36003971,-13.68844128,1.563396811,-7.475524426,1.620935678,-6.600560188,0.723688245,-13.82321739,4.500585079,-12.38191223,2.765812874,female
27_1_1_116.wav,0.376744717,0.018336898,2031.90955,1454.507302,3443.982713,0.182274352,-428.9617004,39.22164154,4.284799576,10.23928547,-8.292794228,5.379249573,-12.58576488,9.57189846,-3.433758259,11.66527271,-16.66487885,2.485337973,-6.246778011,4.043690681,-6.15436697,3.990170717,-12.30825233,0.47144708,-10.22668934,-0.118437119,female
27_1_1_117.wav,0.305158466,0.024081724,2263.763276,1341.255826,3593.585526,0.184318462,-503.9588318,28.63439751,1.639763594,4.934690475,-9.289029121,4.744551182,-11.4019804,-0.931952536,-6.192546844,1.12778604,-7.758928299,0.578926384,-1.426448941,-0.739781857,-4.943386555,2.98462677,-7.639856815,0.911899984,-7.674295902,0.227209374,female
27_1_1_118.wav,0.334181935,0.036479823,1913.701634,1646.270307,3796.134868,0.136543997,-308.399353,61.78719711,11.73599243,12.57996368,-23.14914703,21.91508865,-18.43413925,5.594143391,-16.41409302,10.22158051,-13.88046646,1.217214465,-3.404984951,3.249899864,-7.734148979,3.779615641,-4.594743729,1.18204987,-12.33096313,0.256706506,female
27_1_1_119.wav,0.271243066,0.026464244,1650.155833,1190.413754,2725.904605,0.109775905,-422.5241699,51.42480469,6.090651512,11.37822533,-18.64518356,8.021121979,-14.8579874,0.228679463,-2.674818277,3.537926674,-16.18714333,-5.047406673,-5.258882046,-2.562636614,-9.094390869,1.607008815,-8.453845978,0.51254034,-9.882062912,-1.562753439,female
27_1_1_12.wav,0.366270542,0.028228842,1753.407049,1666.442571,3482.483553,0.119084087,-363.7657776,68.10073853,-4.365317345,13.86568928,-14.80857277,12.97083664,-9.221544266,2.490791321,-8.041855812,9.322192192,-10.51471996,-1.908976197,-1.591955423,1.919177294,-9.760605812,2.399841547,-2.810561419,-2.606643438,-3.659540415,-0.561406493,female
27_1_1_120.wav,0.32759127,0.020959759,1312.702633,1130.227676,2509.457237,0.111107113,-473.6280518,35.27902603,-2.601979256,1.577156186,-18.00592232,9.158135414,-10.10398483,3.001255512,-8.519120216,5.472936153,-8.528161049,-1.240369797,-3.982051134,3.053649902,-5.38141346,1.740053654,-3.581065655,1.708706379,-5.899922371,-0.929131329,female
27_1_1_121.wav,0.424261689,0.026968913,1662.379264,1547.124509,3450.082237,0.118457031,-368.5215759,60.82920837,5.223488331,5.271464348,-18.5989418,16.55015373,-16.0949173,-0.597172439,-16.23156166,6.762787342,-9.639935493,-3.068439245,-2.373678207,1.148904443,-5.79714489,6.266747952,-7.198034763,2.815224171,-9.459751129,-0.548506021,female
27_1_1_122.wav,0.303443402,0.040985819,2582.997473,1854.906384,4647.861842,0.22655736,-266.3720703,46.12173462,21.65924644,14.04942417,-17.82902718,9.161699295,-25.67700195,18.61351395,-15.36086273,8.301106453,-22.28759575,0.582795918,-8.899191856,-2.163947105,-8.184631348,2.768366814,-7.277071953,0.929592669,-18.64207268,0.85408926,female
27_1_1_123.wav,0.38013491,0.030407481,1579.251177,1456.391007,3127.549342,0.112176192,-337.519928,90.11467743,23.54840469,11.06844711,-14.84204483,14.86215305,-13.43746662,5.594430447,-9.465479851,7.012343884,-19.52881241,-2.293630838,-4.142965794,1.706973314,-5.171862602,3.026772261,-5.729796886,2.441706657,-13.35582638,0.303641438,female
27_1_1_124.wav,0.418351859,0.02826833,1291.789942,1403.178435,2692.434211,0.080119243,-374.140625,76.04891968,7.978521824,5.284939766,-22.34251213,12.83710957,-10.58270359,2.688450575,-6.96824646,6.215573788,-18.84249496,-5.798933506,-5.355839252,-1.627976298,-6.153324127,4.389099598,-6.657182693,0.112854868,-11.99778461,-1.760393858,female
27_1_1_125.wav,0.407624334,0.032159757,1550.692285,1647.479681,3509.786184,0.095996094,-339.9476929,73.02716064,7.53891468,8.653979301,-23.31399918,11.21076298,-10.66968441,9.870874405,-8.579405785,9.05627346,-18.36153412,0.788284123,-8.814861298,0.600745916,-7.689867973,2.869977713,-6.764110088,-2.423211575,-9.361330986,-4.006227016,female
27_1_1_126.wav,0.433764696,0.025358332,1928.704595,1725.194803,3749.506579,0.15105366,-319.5776672,74.70431519,10.75599384,12.7639904,-9.246908188,8.232540131,-11.15400219,14.48007584,-4.099252224,8.11423111,-17.65920639,3.497466087,-5.039005756,2.688028812,-6.819161415,5.602128506,-8.704927444,3.318753242,-13.87067127,-0.294232875,female
27_1_1_127.wav,0.352043062,0.022036407,2819.089832,1726.391229,4749.424342,0.254127262,-351.125824,22.15441704,19.03219032,17.94150925,-12.5887928,9.681333542,-23.70956039,15.14629459,-11.67729092,11.30618286,-14.79906178,0.941560447,-8.878489494,3.957452774,-7.224476814,8.598258972,-8.994099617,8.694775581,-18.23052025,1.387678146,female
27_1_1_128.wav,0.216855422,0.021437934,2865.403157,1351.036482,4429.029605,0.205371094,-482.1629639,39.91263199,-1.50163734,5.715034485,-18.22527313,9.10210228,-9.446015358,1.545663714,-14.75252914,3.406018019,-8.625502586,-8.838287354,3.981602669,1.427620292,-5.445723057,1.324133158,-5.0938797,0.949301362,-9.172149658,0.308424771,female
27_1_1_129.wav,0.351000547,0.026026797,1879.888386,1656.455479,3738.157895,0.118899054,-406.0830688,48.48842621,13.34788609,2.502575636,-15.49205685,5.189064026,-20.45520973,1.972183108,-10.63957596,3.692658186,-17.55551529,-2.300425529,-6.229592323,1.489991784,-7.794890404,2.065159321,-8.588968277,2.745337963,-13.65497875,1.768920898,female
27_1_1_13.wav,0.265454918,0.03967217,1845.724646,1526.274278,3649.887242,0.129595884,-381.5709839,50.42155457,-7.878055573,-4.837296009,-28.28292465,2.899245739,-24.80626297,-3.004428148,-15.6230669,1.214160442,-19.37655449,-7.24740839,-5.857336998,-3.317775726,-11.52446842,1.002414823,-9.127762794,-2.711461067,-13.36420918,-2.382745743,female
27_1_1_130.wav,0.428637534,0.029862605,1675.643569,1378.005494,3184.046053,0.133449836,-389.5222473,39.21987915,7.93842268,9.138571739,-13.11246777,13.45349121,-19.58382416,7.731550217,-11.89359093,3.717974901,-15.48499775,-0.864278793,-4.30278492,2.508409977,-4.888126373,2.858090162,-7.457495213,1.555325747,-13.72601128,-1.196929812,female
